学号	课程班级
23406040233	23国贸2班
23406040238	23国贸2班
23406040239	23国贸2班
23406040240	23国贸2班
23406040245	23国贸2班
23406040247	23国贸2班
23406040248	23国贸2班
23406040249	23国贸2班
23406050101	23市场营销1班
23406050105	23市场营销1班
23406050106	23市场营销1班
23406050111	23市场营销1班
23406050112	23市场营销1班
23406050116	23市场营销1班
23406050126	23市场营销1班
23406050128	23市场营销1班
23406050133	23市场营销1班
23406050134	23市场营销1班
23406050138	23市场营销1班
23406050139	23市场营销1班
23406050140	23市场营销1班
23406050143	23市场营销1班
23406050144	23市场营销1班
23406050145	23市场营销1班
23406050146	23市场营销1班
23406050150	23市场营销1班
23406050203	23市场营销2班
23406050204	23市场营销2班
23406050205	23市场营销2班
23406050216	23市场营销2班
23406050217	23市场营销2班
23406050221	23市场营销2班
23406050225	23市场营销2班
23406050227	23市场营销2班
23406050234	23市场营销2班
23406050235	23市场营销2班
23406050238	23市场营销2班
23406050239	23市场营销2班
23406050240	23市场营销2班
23406050241	23市场营销2班
23406050242	23市场营销2班
23406050243	23市场营销2班
23406050244	23市场营销2班
23406050245	23市场营销2班
23406050247	23市场营销2班
23406050249	23市场营销2班
23407010104	23音乐1班
23407010105	23音乐1班
23407010108	23音乐1班
23407010117	23音乐1班
23407010118	23音乐1班
23407010123	23音乐1班
23407010124	23音乐1班
23407010128	23音乐1班
23407010130	23音乐1班
23407010132	23音乐1班
23407010133	23音乐1班
23407010225	23音乐2班
23407010228	23音乐2班
23407010229	23音乐2班
23407010230	23音乐2班
23407010232	23音乐2班
23407010305	23音乐3班
23407010310	23音乐3班
23407010312	23音乐3班
23407010314	23音乐3班
23407010315	23音乐3班
23407010319	23音乐3班
23407010321	23音乐3班
23407010323	23音乐3班
23407010324	23音乐3班
23407010325	23音乐3班
23407010326	23音乐3班
23407010327	23音乐3班
23407010328	23音乐3班
23407010332	23音乐3班
23407010333	23音乐3班
23407010334	23音乐3班
23407030103	23舞蹈1班
23407030104	23舞蹈1班
23407030109	23舞蹈1班
23407030111	23舞蹈1班
23407030113	23舞蹈1班
23407030118	23舞蹈1班
23407030119	23舞蹈1班
23407030124	23舞蹈1班
23407030126	23舞蹈1班
23407030129	23舞蹈1班
23407030130	23舞蹈1班
23407030131	23舞蹈1班
23407030133	23舞蹈1班
23407030135	23舞蹈1班
23407030136	23舞蹈1班
23407030137	23舞蹈1班
23407030139	23舞蹈1班
23407030141	23舞蹈1班
23407040104	23舞表1班
23407040105	23舞表1班
23407040106	23舞表1班
23407040110	23舞表1班
23407040124	23舞表1班
23407040127	23舞表1班
23407040128	24舞表2班
23407040129	23舞表1班
23407040135	23舞表1班
23407040136	23舞表1班
23407040140	23舞表1班
23407050109	23音乐4班
23407050110	23音乐4班
23407050111	23音乐4班
23407050112	23音乐4班
23407050115	23音乐4班
23407050119	23音乐4班
23407050120	23音乐4班
23407050121	23音乐4班
23407050122	23音乐4班
23407050123	23音乐4班
23407050124	23音乐4班
23407050125	23音乐4班
23407050135	23音乐4班
23407050138	23音乐4班
23407050140	23音乐4班
23407050141	23音乐4班
23407050142	23音乐4班
23407050143	23音乐4班
23407050144	23音乐4班
23407050145	23音乐4班
23407050148	23音乐4班
23407050150	23音乐4班
23408010101	23美术A班
23408010103	23美术A班
23408010105	23美术A班
23408010108	23美术A班
23408010109	23美术A班
23408010110	23美术A班
23408010112	23美术A班
23408010116	23美术A班
23408010121	23美术A班
23408010123	23美术A班
23408010202	23美术B班
23408010203	23美术B班
23408010208	23美术B班
23408010209	23美术B班
23408010211	23美术B班
23408010220	23美术B班
23408010310	23美术C班
23408010313	23美术C班
23408010314	23美术C班
23408010315	23美术C班
23408010316	23美术C班
23408010325	23美术C班
23408030221	23环设1B班
23408040102	23视传1班
23408040106	23视传1班
23408040110	23视传1班
23408040112	23视传1班
23408040117	23视传1班
23408040119	23视传1班
23408040120	23视传1班
23408040122	23视传1班
23408040201	23视传2班
23408040203	23视传2班
23408040205	23视传2班
23408040211	23视传2班
23408040214	23视传2班
23408040218	23视传2班
23408040219	23视传2班
23408040220	23视传2班
23408040221	23视传2班
23408040222	23视传2班
23408040223	23视传2班
23408050102	23书法1班
23408050104	23书法1班
23408050108	23书法1班
23408050111	23书法1班
23408050112	23书法1班
23408050117	23书法1班
23408050118	23书法1班
23408050119	23书法1班
23408050120	23书法1班
23409010111	23体教1班
23409010116	23体教1班
23409010119	23体教1班
23409010135	23体教1班
23409010141	23体教1班
23409010149	23体教1班
23409010150	23体教1班
23409010217	23体教2班
23409010234	23体教2班
23409010235	23体教2班
23409010238	23体教2班
23409010239	23体教2班
23409010241	23体教2班
23409010302	23体教3班
23409010327	23体教3班
23409010328	23体教3班
23409010331	23体教3班
23409010332	23体教3班
23409010342	23体教3班
23409010348	23体教3班
23409010349	23体教3班
23409010412	23体教4班
23409010419	23体教4班
23409010422	23体教4班
23409010425	23体教4班
23409010427	23体教4班
23409010428	23体教4班
23409010432	23体教4班
23409010439	23体教4班
23409010444	23体教4班
23409010448	23体教4班
23411010103	23思政1班
23411010105	23思政1班
23411010106	23思政1班
23411010107	23思政1班
23411010108	23思政1班
23411010128	23思政1班
23411010131	23思政1班
23411010155	23思政1班
23411010156	23思政1班
23411010157	23思政1班
23411010201	23思政2班
23411010203	23思政2班
23411010210	23思政2班
23411010211	23思政2班
23411010212	23思政2班
23411010213	23思政2班
23411010234	23思政2班
23411010238	23思政2班
23411010329	23思政3班
23413030111	23物理1班
23413030128	23物理1班
23413030139	23物理1班
23413030144	23物理1班
23413030204	23物理2班
23413030206	23物理2班
23413030209	23物理2班
23413030223	23物理2班
23413030240	23物理2班
23413030241	23物理2班
23413030242	23物理2班
23413030243	23物理2班
23413030245	23物理2班
23413030308	23物理3班
23413030314	23物理3班
23413030324	23物理3班
23413030332	23物理3班
23413030336	23物理3班
23413030342	23物理3班
23413030346	23物理3班
23413030409	23物理4班
23413030410	23物理4班
23413030412	23物理4班
23413030413	23物理4班
23413030416	23物理4班
23413030417	23物理4班
23413030421	23物理4班
23413030428	23物理4班
23413030430	23物理4班
23413030431	23物理4班
23413030432	23物理4班
23413030440	23物理4班
23413030441	23物理4班
23413030442	23物理4班
23413030450	23物理4班
23413040108	23化学1班
23413040111	23化学1班
23413040112	23化学1班
23413040116	23化学1班
23413040129	23化学1班
23413040132	23化学1班
23413040133	23化学1班
23413040134	23化学1班
23413040136	23化学1班
23413040137	23化学1班
23413040141	23化学1班
23413040148	23化学1班
23413040150	23化学1班
23413040230	23化学2班
23413040233	23化学2班
23413040237	23化学2班
23413040238	23化学2班
23413040239	23化学2班
23413040240	23化学2班
23413040250	23化学2班
23414010101	23电信1班
23414010105	23电信1班
23414010106	23电信1班
23414010109	23电信1班
23414010110	23电信1班
23414010112	23电信1班
23414010113	23电信1班
23414010115	23电信1班
23414010116	23电信1班
23414010119	23电信1班
23414010120	23电信1班
23414010126	23电信1班
23414010127	23电信1班
23414010128	23电信1班
23414010130	23电信1班
23414010135	23电信1班
23414010136	23电信1班
23414010137	23电信1班
23414010138	23电信1班
23414010139	23电信1班
23414010141	23电信1班
23414010142	23电信1班
23414010144	23电信1班
23414010148	23电信1班
23414010149	23电信1班
23414010207	23电信2班
23414010211	23电信2班
23414010214	23电信2班
23414010217	23电信2班
23414010219	23电信2班
23414010220	23电信2班
23414010222	23电信2班
23414010224	23电信2班
23414010225	23电信2班
23414010228	23电信2班
23414010229	23电信2班
23414010231	23电信2班
23414010234	23电信2班
23414010235	23电信2班
23414010236	23电信2班
23414010237	23电信2班
23414010240	23电信2班
23414010242	23电信2班
23414010245	23电信2班
23414010303	23电信3班
23414010305	23电信3班
23414010307	23电信3班
23414010310	23电信3班
23414010311	23电信3班
23414010322	23电信3班
23414010325	23电信3班
23414010329	23电信3班
23414010330	23电信3班
23414010331	23电信3班
23414010332	23电信3班
23414010334	23电信3班
23414010341	23电信3班
23414010345	23电信3班
23414010348	23电信3班
23414010350	23电信3班
23414010403	23电信4班
23414010405	23电信4班
23414010407	23电信4班
23414010408	23电信4班
23414010412	23电信4班
23414010417	23电信4班
23414010423	23电信4班
23414010425	23电信4班
23414010429	23电信4班
23414010431	23电信4班
23414010434	23电信4班
23414010436	23电信4班
23414010437	23电信4班
23414010450	24电信1班
23414020104	23通信1班
23414020106	23通信1班
23414020108	23通信1班
23414020109	23通信1班
23414020110	23通信1班
23414020116	23通信1班
23414020124	23通信1班
23414020126	23通信1班
23414020128	23通信1班
23414020129	23通信1班
23414020130	23通信1班
23414020131	23通信1班
23414020132	23通信1班
23414020133	23通信1班
23414020136	23通信1班
23414020137	23通信1班
23414020139	23通信1班
23414020140	23通信1班
23414020142	23通信1班
23414020144	23通信1班
23414020149	24通信1班
23414020150	23通信1班
23414020203	23通信2班
23414020207	23通信2班
23414020208	23通信2班
23414020209	23通信2班
23414020211	23通信2班
23414020218	23通信2班
23414020222	23通信2班
23414020223	23通信2班
23414020224	23通信2班
23414020225	23通信2班
23414020226	23通信2班
23414020227	23通信2班
23414020232	23通信2班
23414020233	23通信2班
23414020235	23通信2班
23414020236	23通信2班
23414020237	23通信2班
23414020238	23通信2班
23414020243	23通信2班
23414020245	23通信2班
23414020246	23通信2班
23414020247	23通信2班
23414020248	23通信2班
23414020249	23通信2班
23414020302	23通信3班
23414020306	23通信3班
23414020307	23通信3班
23414020308	23通信3班
23414020309	23通信3班
23414020310	23通信3班
23414020311	23通信3班
23414020312	23通信3班
23414020313	23通信3班
23414020315	23通信3班
23414020316	23通信3班
23414020319	23通信3班
23414020323	23通信3班
23414020324	23通信3班
23414020326	23通信3班
23414020341	23通信3班
23414020404	23通信4班
23414020405	23通信4班
23414020407	23通信4班
23414020409	23通信4班
23414020426	23通信4班
23414020427	23通信4班
23414020428	23通信4班
23414020429	23通信4班
23414020430	23通信4班
23414020431	23通信4班
23414020433	23通信4班
23414020434	23通信4班
23414020435	23通信4班
23414020436	23通信4班
23414020437	23通信4班
23414020439	23通信4班
23414020443	23通信4班
23414030103	23人工智能1班
23414030110	23人工智能1班
23414030111	23人工智能1班
23414030118	23人工智能1班
23414030119	23人工智能1班
23414030121	23人工智能1班
23414030123	23人工智能1班
23414030132	23人工智能1班
23414030134	23人工智能1班
23414030140	23人工智能1班
23414030141	23人工智能1班
23414030143	23人工智能1班
23414030146	23人工智能1班
23414030148	23人工智能1班
23414030220	23人工智能2班
23414030221	23人工智能2班
23414030222	23人工智能2班
23414030223	23人工智能2班
23414030224	23人工智能2班
23414030225	23人工智能2班
23414030226	23人工智能2班
23414030227	23人工智能2班
23414030229	23人工智能2班
23414030230	23人工智能2班
23414030231	23人工智能2班
23414030234	23人工智能2班
23414030235	23人工智能2班
23414030237	23人工智能2班
23414030243	23人工智能2班
23414030244	23人工智能2班
23414030245	23人工智能2班
23414030249	23人工智能2班
23414030305	23人工智能3班
23414030309	23人工智能3班
23414030312	23人工智能3班
23414030318	23人工智能3班
23414030321	23人工智能3班
23414030322	23人工智能3班
23414030324	23人工智能3班
23414030325	23人工智能3班
23414030326	23人工智能3班
23414030327	23人工智能3班
23414030328	23人工智能3班
23414030329	23人工智能3班
23414030332	23人工智能3班
23414030333	23人工智能3班
23414030335	23人工智能3班
23414030336	23人工智能3班
23414030337	23人工智能3班
23414030338	23人工智能3班
23414030339	23人工智能3班
23414030346	23人工智能3班
23414030347	23人工智能3班
23414030348	23人工智能3班
23414030349	23人工智能3班
23414030350	23人工智能3班
23414040108	23微电子1班
23414040112	23微电子1班
23414040116	23微电子1班
23414040117	23微电子1班
23414040119	23微电子1班
23414040122	23微电子1班
23414040129	23微电子1班
23414040130	23微电子1班
23414040132	23微电子1班
23414040133	23微电子1班
23414040134	23微电子1班
23414040139	23微电子1班
23414040140	23微电子1班
23414040141	23微电子1班
23414040142	23微电子1班
23414040143	23微电子1班
23414040144	23微电子1班
23414040201	23微电子2班
23414040202	23微电子2班
23414040203	23微电子2班
23414040208	23微电子2班
23414040211	23微电子2班
23414040215	23微电子2班
23414040218	23微电子2班
23414040219	23微电子2班
23414040226	23微电子2班
23414040231	23微电子2班
23414040234	23微电子2班
23414040235	23微电子2班
23414040237	23微电子2班
23414040239	23微电子2班
23414040245	23微电子2班
23414040247	23微电子2班
23414040250	23微电子2班
23417010101	23工业智能1班
23417010104	23工业智能1班
23417010108	23工业智能1班
23417010121	23工业智能1班
23417010122	23工业智能1班
23417010123	23工业智能1班
23417010124	23工业智能1班
23417010125	23工业智能1班
23417010128	23工业智能1班
23417010131	23工业智能1班
23417010136	23工业智能1班
23417010139	23工业智能1班
23417010140	23工业智能1班
23417010144	23工业智能1班
23417010151	23工业智能1班
23417010152	23工业智能1班
23417010205	23工业智能2班
23417010210	23工业智能2班
23417010211	23工业智能2班
23417010217	23工业智能2班
23417010218	23工业智能2班
23417010219	23工业智能2班
23417010220	23工业智能2班
23417010225	23工业智能2班
23417010234	23工业智能2班
23417010252	23工业智能2班
23417010307	23工业智能3班
23417010308	23工业智能3班
23417010322	23工业智能3班
23417010335	23工业智能3班
23417010336	23工业智能3班
23417010342	23工业智能3班
23417010345	23工业智能3班
23417010411	23工业智能4班
23417010418	23工业智能4班
23417010419	23工业智能4班
23417010420	23工业智能4班
23417010436	23工业智能4班
23417010437	23工业智能4班
23417010442	23工业智能4班
23417010443	23工业智能4班
23417010444	23工业智能4班
23417010446	23工业智能4班
23417020101	23智能制造1班
23417020104	23智能制造1班
23417020112	23智能制造1班
23417020126	23智能制造1班
23417020133	23智能制造1班
23417020136	23智能制造1班
23417020138	23智能制造1班
23417020139	23智能制造1班
23417020144	23智能制造1班
23417020147	23智能制造1班
23417020150	23智能制造1班
23417020204	23智能制造2班
23417020217	23智能制造2班
23417020218	23智能制造2班
23417020219	23智能制造2班
23417020221	23智能制造2班
23417020223	23智能制造2班
23417020231	23智能制造2班
23417020248	23智能制造2班
23417020250	23智能制造2班
23417020310	23智能制造3班
23417020312	23智能制造3班
23417020319	23智能制造3班
23417020325	23智能制造3班
23417020327	23智能制造3班
23417020328	23智能制造3班
23417020329	23智能制造3班
23417020330	23智能制造3班
23417020339	23智能制造3班
23417020343	23智能制造3班
23417020405	23智能制造4班
23417020422	23智能制造4班
23417020423	23智能制造4班
23417020424	23智能制造4班
23417020425	23智能制造4班
23417020426	23智能制造4班
23417020427	23智能制造4班
23417020428	23智能制造4班
23417020436	23智能制造4班
23417020446	23智能制造4班
23417020447	23智能制造4班
23418010101	23小教中文1班
23418010107	23小教中文1班
23418010119	23小教中文1班
23418010127	23小教中文1班
23418010138	23小教中文1班
23418010145	23小教中文1班
23418010146	23小教中文1班
23418010149	23小教中文1班
23418010201	23小教中文2班
23418010203	23小教中文2班
23418010204	23小教中文2班
23418010205	23小教中文2班
23418010206	23小教中文2班
23418010219	23小教中文2班
23418010221	23小教中文2班
23418010246	23小教中文2班
23418010247	23小教中文2班
23418010248	23小教中文2班
23418010308	23小教中文3班
23418010309	23小教中文3班
23418010310	23小教中文3班
23418010334	23小教中文3班
23418010420	23小教中文4班
23418010432	24小教中文2班
23418010436	23小教中文4班
23418020102	23小教数学1班
23418020111	23小教数学1班
23418020113	23小教数学1班
23418020118	23小教数学1班
23418020128	23小教数学1班
23418020129	23小教数学1班
23418020130	23小教数学1班
23418020139	23小教数学1班
23418020140	23小教数学1班
23418020146	23小教数学1班
23418020205	23小教数学2班
23418020207	23小教数学2班
23418020210	23小教数学2班
23418020214	23小教数学2班
23418020220	23小教数学2班
23418020232	23小教数学2班
23418020250	23小教数学2班
23418020305	23小教数学3班
23418020308	23小教数学3班
23418020314	23小教数学3班
23418020316	23小教数学3班
23418020323	23小教数学3班
23418020408	23小教数学4班
23418020409	23小教数学4班
23418020414	23小教数学4班
23418020435	23小教数学4班
23418020438	23小教数学4班
23418020501	23小教数学5班
23418020502	23小教数学5班
23418020503	23小教数学5班
23418020504	23小教数学5班
23418020516	23小教数学5班
23418020529	23小教数学5班
23418020532	23小教数学5班
23418020538	23小教数学5班
23418020541	23小教数学5班
23418030102	23小教润之英才班
23418030105	23小教润之英才班
23418030106	23小教润之英才班
23418030112	23小教润之英才班
23418030117	23小教润之英才班
23418030119	23小教润之英才班
23418030134	23小教润之英才班
23418030135	23小教润之英才班
23418030145	23小教润之英才班
23418080106	23科教1班
23418080107	23科教1班
23418080115	23科教1班
23418080118	23科教1班
23418080128	23科教1班
23418080134	23科教1班
23418080135	23科教1班
23418080136	23科教1班
23418080144	23科教1班
23418080203	23科教2班
23418080204	23科教2班
23418080206	23科教2班
23418080213	23科教2班
23418080218	23科教2班
23418080219	23科教2班
23418080220	23科教2班
23418080229	23科教2班
23418080230	23科教2班
23418080231	23科教2班
23418080232	23科教2班
23418080233	23科教2班
23418080239	23科教2班
23418080240	23科教2班
23418080242	23科教2班
23418080243	23科教2班
23418080244	23科教2班
23418080245	23科教2班
23418080246	23科教2班
23418080250	23科教2班
23418080321	23科教3班
23418080324	23科教3班
23418080329	23科教3班
23418080338	23科教3班
23418080339	23科教3班
23418080340	23科教3班
23418080341	23科教3班
23418080343	23科教3班
23418080345	23科教3班
23418080346	23科教3班
23418080347	23科教3班
23418080349	23科教3班
24401030101	24学前1班
24401030102	24学前1班
24401030103	24学前1班
24401030104	24学前1班
24401030106	24学前1班
24401030109	24学前1班
24401030110	24学前1班
24401030112	24学前1班
24401030115	24学前1班
24401030116	24学前1班
24401030117	24学前1班
24401030119	24学前1班
24401030122	24学前1班
24401030124	24学前1班
24401030125	24学前1班
24401030126	24学前1班
24401030127	24学前1班
24401030129	24学前1班
24401030131	24学前1班
24401030132	24学前1班
24401030133	24学前1班
24401030136	24学前1班
24401030143	24学前1班
24401030145	24学前1班
24401030146	24学前1班
24401030147	24学前1班
24401030148	24学前1班
24401030149	24学前1班
24401030150	24学前1班
24401030201	24学前国际1班
24401030209	24学前国际1班
24401030216	24学前国际1班
24401030217	24学前国际1班
24401030222	24学前国际1班
24401030224	24学前国际1班
24401030227	24学前国际1班
24401030228	24学前国际1班
24401030229	24学前国际1班
24401030239	24学前国际1班
24401030245	24学前国际1班
24401030246	24学前国际1班
24401030248	24学前国际1班
24401030301	24学前国际2班
24401030302	24学前国际2班
24401030303	24学前国际2班
24401030308	24学前国际2班
24401030309	24学前国际2班
24401030310	24学前国际2班
24401030311	24学前国际2班
24401030312	24学前国际2班
24401030313	24学前国际2班
24401030314	24学前国际2班
24401030315	24学前国际2班
24401030316	24学前国际2班
24401030317	24学前国际2班
24401030319	24学前国际2班
24401030322	24学前国际2班
24401030324	24学前国际2班
24401030325	24学前国际2班
24401030326	24学前国际2班
24401030327	24学前国际2班
24401030329	24学前国际2班
24401030330	24学前国际2班
24401030331	24学前国际2班
24401030334	24学前国际2班
24401030336	24学前国际2班
24401030337	24学前国际2班
24401030340	24学前国际2班
24401030342	24学前国际2班
24401030344	24学前国际2班
24401030346	24学前国际2班
24401030348	24学前国际2班
24401030349	24学前国际2班
24401030350	24学前国际2班
24401030407	24学前2班
24401030416	24学前2班
24401030432	24学前2班
24401030436	24学前2班
24401030437	24学前2班
24401030440	24学前2班
24401030444	24学前2班
24401030446	24学前2班
24401030447	24学前2班
24401030448	24学前2班
24401060105	24心理1班
24401060112	24心理1班
24401060117	24心理1班
24401060126	24心理1班
24401060127	24心理1班
24401060130	24心理1班
24401060134	24心理1班
24401060136	24心理1班
24401060142	24心理1班
24401060146	24心理1班
24401060210	24心理2班
24401060211	24心理2班
24401060214	24心理2班
24401060215	24心理2班
24401060216	24心理2班
24401060217	24心理2班
24401060218	24心理2班
24401060219	24心理2班
24401060221	24心理2班
24401060307	24心理3班
24401060309	24心理3班
24401060310	24心理3班
24401060314	24心理3班
24401060315	24心理3班
24401060316	24心理3班
24401060317	24心理3班
24401060318	24心理3班
24401060323	24心理3班
24401060325	24心理3班
24401060327	24心理3班
24401060328	24心理3班
24401060329	24心理3班
24401090102	24教技1班
24401090105	24教技1班
24401090108	24教技1班
24401090109	24教技1班
24401090111	24教技1班
24401090113	24教技1班
24401090116	24教技1班
24401090117	24教技1班
24401090118	24教技1班
24401090122	24教技1班
24401090123	24教技1班
24401090126	24教技1班
24401090128	24教技1班
24401090138	24教技1班
24401090140	24教技1班
24401090202	24教技2班
24401090204	24教技2班
24401090205	24教技2班
24401090207	24教技2班
24401090221	24教技2班
24401090222	24教技2班
24401090224	24教技2班
24401090232	24教技2班
24401090235	24教技2班
24401090236	24教技2班
24401090237	24教技2班
24401090238	24教技2班
24401090239	24教技2班
24401090240	24教技2班
24401090307	24教技3班
24401090313	24教技3班
24401090315	24教技3班
24401090317	24教技3班
24401090319	24教技3班
24401090322	24教技3班
24401090324	24教技3班
24401110102	24教育润之英才班
24401110103	24教育润之英才班
24401110104	24教育润之英才班
24401110113	24教育润之英才班
24401110116	24教育润之英才班
24401110125	24教育润之英才班
24401110128	24教育润之英才班
24401110136	24教育润之英才班
24401110145	24教育润之英才班
24402010101	24汉语言文学1班
24402010104	24汉语言文学1班
24402010111	24汉语言文学1班
24402010115	24汉语言文学1班
24402010117	24汉语言文学1班
24402010133	24汉语言文学1班
24402010136	24汉语言文学1班
24402010138	24汉语言文学1班
24402010214	24汉语言文学2班
24402010238	24汉语言文学2班
24402010301	24汉语言文学3班
24402010303	24汉语言文学3班
24402010310	24汉语言文学3班
24402010313	24汉语言文学3班
24402010324	24汉语言文学3班
24402010327	24汉语言文学3班
24402010332	24汉语言文学3班
24402010335	24汉语言文学3班
24402010340	24汉语言文学3班
24402010347	24汉语言文学3班
24402010350	24汉语言文学3班
24402010403	24汉语言文学4班
24402010404	24汉语言文学4班
24402010408	24汉语言文学4班
24402010409	24汉语言文学4班
24402010411	24汉语言文学4班
24402010412	24汉语言文学4班
24402010413	24汉语言文学4班
24402010414	24汉语言文学4班
24402010418	24汉语言文学4班
24402010427	24汉语言文学4班
24402010428	24汉语言文学4班
24402010430	24汉语言文学4班
24402010431	24汉语言文学4班
24402010432	24汉语言文学4班
24402010434	24汉语言文学4班
24402010436	24汉语言文学4班
24402010439	24汉语言文学4班
24402010440	24汉语言文学4班
24402010442	24汉语言文学4班
24402010450	24汉语言文学4班
24402010505	24汉语言文学5班
24402010506	24汉语言文学5班
24402010510	24汉语言文学5班
24402010519	24汉语言文学5班
24402010530	24汉语言文学5班
24402010537	24汉语言文学5班
24402010608	24汉语言文学6班
24402010623	24汉语言文学6班
24402010642	24汉语言文学6班
24402010645	24汉语言文学6班
24402010647	24汉语言文学6班
24402010650	24汉语言文学6班
24402010719	24汉语言文学7班
24402010727	24汉语言文学7班
24402010728	24汉语言文学7班
24402010730	24汉语言文学7班
24402010733	24汉语言文学7班
24402010734	24汉语言文学7班
24402010737	24汉语言文学7班
24402010738	24汉语言文学7班
24402010746	24汉语言文学7班
24402010803	24汉语言文学润之英才班
24402010816	24汉语言文学润之英才班
24402010817	24汉语言文学润之英才班
24402010823	24汉语言文学润之英才班
24402010832	24汉语言文学润之英才班
24402010841	24汉语言文学润之英才班
24402030134	24汉教1班
24402040101	24广电1班
24402040103	24广电1班
24402040118	24广电1班
24402040123	24广电1班
24402040131	24广电1班
24402040132	24广电1班
24402040133	24广电1班
24402040134	24广电1班
24402040135	24广电1班
24402040136	24广电1班
24402040138	24广电1班
24402040139	24广电1班
24402040140	24广电1班
24402050105	24网媒1班
24402050107	24网媒1班
24402050108	24网媒1班
24402050119	24网媒1班
24402050124	24网媒1班
24402050126	24网媒1班
24402050133	24网媒1班
24402050136	24网媒1班
24402050137	24网媒1班
24402050204	24网媒2班
24402050208	24网媒2班
24402050211	24网媒2班
24402050222	24网媒2班
24402050227	24网媒2班
24402050229	24网媒2班
24402050230	24网媒2班
24402050231	24网媒2班
24402050232	24网媒2班
24402050236	24网媒2班
24402050237	24网媒2班
24402050238	24网媒2班
24402050239	24网媒2班
24402050240	24网媒2班
24402050302	24网媒3班
24402050305	24网媒3班
24402050320	24网媒3班
24402050328	24网媒3班
24402050331	24网媒3班
24402050336	24网媒3班
24402050339	24网媒3班
24402050340	24网媒3班
24403010102	24应数1班
24403010105	24应数1班
24403010106	24应数1班
24403010107	24应数1班
24403010116	24应数1班
24403010131	24应数1班
24403010134	24应数1班
24403010136	24应数1班
24403010145	24应数1班
24403010148	24应数1班
24403010149	24应数1班
24403010150	24应数1班
24403010208	24应数2班
24403010213	24应数2班
24403010215	24应数2班
24403010216	24应数2班
24403010217	24应数2班
24403010221	24应数2班
24403010222	24应数2班
24403010223	24应数2班
24403010226	24应数2班
24403010235	24应数2班
24403010236	24应数2班
24403010237	24应数2班
24403010239	24应数2班
24403010240	24应数2班
24403010241	24应数2班
24403010242	24应数2班
24403010243	24应数2班
24403010248	24应数2班
24403010301	24应数3班
24403010302	24应数3班
24403010309	24应数3班
24403010311	24应数3班
24403010319	24应数3班
24403010320	24应数3班
24403010321	24应数3班
24403010322	24应数3班
24403010329	24应数3班
24403010340	24应数3班
24403010341	24应数3班
24403010343	24应数3班
24403010344	24应数3班
24403010347	24应数3班
24403010348	24应数3班
24403010349	24应数3班
24403010350	24应数3班
24403010401	24应数4班
24403010402	24应数4班
24403010413	24应数4班
24403010416	24应数4班
24403010417	24应数4班
24403010421	24应数4班
24403010423	24应数4班
24403010424	24应数4班
24403010425	24应数4班
24403010426	24应数4班
24403010427	24应数4班
24403010428	24应数4班
24403010429	24应数4班
24403010431	24应数4班
24403010438	24应数4班
24403010440	24应数4班
24403010441	24应数4班
24403010444	24应数4班
24403010501	24应数5班
24403010502	24应数5班
24403010503	24应数5班
24403010504	24应数5班
24403010505	24应数5班
24403010507	24应数5班
24403010508	24应数5班
24403010511	24应数5班
24403010516	24应数5班
24403010517	24应数5班
24403010518	24应数5班
24403010519	24应数5班
24403010523	24应数5班
24403010524	24应数5班
24403010525	24应数5班
24403010526	24应数5班
24403010527	24应数5班
24403010528	24应数5班
24403010529	24应数5班
24403010530	24应数5班
24403010531	24应数5班
24403010535	24应数5班
24403010536	24应数5班
24403010537	24应数5班
24403010538	24应数5班
24403010611	24应数润之英才班
24403010624	24应数润之英才班
24403010625	24应数润之英才班
24403010633	24应数润之英才班
24403010634	24应数润之英才班
24403010636	24应数润之英才班
24403010637	24应数润之英才班
24403010638	24应数润之英才班
24403010639	24应数润之英才班
24403010640	24应数润之英才班
24403010645	24应数润之英才班
24403010702	24应数润之拔尖班
24403010703	24应数润之拔尖班
24403010704	24应数润之拔尖班
24403010705	24应数润之拔尖班
24403010706	24应数润之拔尖班
24403010707	24应数润之拔尖班
24403010708	24应数润之拔尖班
24403010710	24应数润之拔尖班
24403010712	24应数润之拔尖班
24403010714	24应数润之拔尖班
24403010720	24应数润之拔尖班
24403010724	24应数润之拔尖班
24403010726	24应数润之拔尖班
24403010727	24应数润之拔尖班
24403010736	24应数润之拔尖班
24403010741	24应数润之拔尖班
24403010742	24应数润之拔尖班
24403010745	24应数润之拔尖班
24403030101	24信科1班
24403030106	24信科1班
24403030107	24信科1班
24403030108	24信科1班
24403030109	24信科1班
24403030110	24信科1班
24403030111	24信科1班
24403030113	24信科1班
24403030114	24信科1班
24403030115	24信科1班
24403030116	24信科1班
24403030117	24信科1班
24403030118	24信科1班
24403030119	24信科1班
24403030121	24信科1班
24403030122	24信科1班
24403030125	24信科1班
24403030126	24信科1班
24403030127	24信科1班
24403030128	24信科1班
24403030129	24信科1班
24403030130	24信科1班
24403030131	24信科1班
24403030132	24信科1班
24403030133	24信科1班
24403030135	24信科1班
24403030136	24信科1班
24403030137	24信科1班
24403030138	24信科1班
24403030139	24信科1班
24403030140	24信科1班
24403030141	24信科1班
24403030142	24信科1班
24403030144	24信科1班
24403030145	24信科1班
24403040101	24统计1班
24403040102	24统计1班
24403040104	24统计1班
24403040106	24统计1班
24403040108	24统计1班
24403040109	24统计1班
24403040120	24统计1班
24403040124	24统计1班
24403040125	24统计1班
